device_id,rotational_speed_rpm,torque_nm,tool_wear_min,air_temperature_c,process_temperature_c,machine_failure,failure_type
machine_L,1457,51.9,89,26.650000000000034,36.55000000000001,0,None
machine_M,1540,34.4,91,26.55000000000001,36.450000000000045,0,None
machine_L,1707,29.1,94,26.650000000000034,36.55000000000001,0,None
machine_L,1624,34.2,96,26.650000000000034,36.55000000000001,0,None
machine_M,1331,50.2,98,26.650000000000034,36.450000000000045,0,None
machine_L,1431,40.3,101,26.650000000000034,36.55000000000001,0,None
machine_M,1705,28.5,103,26.650000000000034,36.55000000000001,0,None
machine_M,1427,45.2,106,26.650000000000034,36.650000000000034,0,None
machine_M,1625,41.2,109,26.75,36.650000000000034,0,None
machine_L,1477,47.7,112,26.75,36.650000000000034,0,None
machine_M,1651,28.1,114,26.850000000000023,36.75,0,None
machine_L,1716,28.2,117,26.75,36.650000000000034,0,None
machine_H,1400,48.7,119,26.75,36.650000000000034,0,None
machine_M,1556,37.7,124,26.650000000000034,36.55000000000001,0,None
machine_L,1429,42.6,127,26.650000000000034,36.55000000000001,0,None
machine_H,1433,49.6,129,26.55000000000001,36.450000000000045,0,None
machine_M,1320,61.7,134,26.650000000000034,36.55000000000001,0,None
machine_L,1374,51.6,137,26.650000000000034,36.450000000000045,0,None
machine_L,1598,31.0,139,26.650000000000034,36.450000000000045,0,None
machine_M,1910,21.8,141,26.650000000000034,36.55000000000001,0,None
machine_L,1399,51.3,144,26.55000000000001,36.450000000000045,0,None
machine_L,1720,27.1,146,26.55000000000001,36.450000000000045,0,None
machine_H,1368,47.4,148,26.650000000000034,36.55000000000001,0,None
machine_L,1749,33.4,153,26.650000000000034,36.650000000000034,0,None
machine_L,1542,39.4,155,26.650000000000034,36.650000000000034,0,None
machine_L,1553,36.6,157,26.650000000000034,36.75,0,None
machine_M,1639,42.1,159,26.75,36.75,0,None
machine_L,1447,45.9,162,26.75,36.85000000000002,0,None
machine_M,1397,48.1,164,26.650000000000034,36.85000000000002,0,None
machine_L,1361,53.8,167,26.650000000000034,36.85000000000002,0,None
machine_M,1460,37.1,169,26.650000000000034,36.85000000000002,0,None
machine_M,1632,33.7,172,26.650000000000034,36.85000000000002,0,None
machine_L,1697,36.0,175,26.650000000000034,36.85000000000002,0,None
machine_L,1553,42.0,177,26.650000000000034,36.950000000000045,0,None
machine_M,1362,56.3,179,26.75,36.950000000000045,0,None
machine_M,1484,42.1,182,26.75,36.85000000000002,0,None
machine_H,1447,51.4,185,26.75,36.950000000000045,0,None
machine_M,1393,51.2,190,26.850000000000023,37.05000000000001,0,None
machine_L,1760,26.9,193,26.850000000000023,37.05000000000001,0,None
machine_L,1477,34.6,195,26.850000000000023,36.950000000000045,0,None
machine_L,1681,29.1,197,26.75,36.950000000000045,0,None
machine_M,1314,53.5,199,26.850000000000023,36.950000000000045,0,None
machine_L,1762,28.0,202,26.850000000000023,36.950000000000045,0,None
machine_L,1402,44.7,204,26.75,36.85000000000002,0,None
machine_M,1429,42.0,206,26.950000000000045,37.05000000000001,0,None
machine_M,1448,40.1,209,27.05000000000001,37.150000000000034,0,None
machine_H,1501,42.9,212,27.05000000000001,37.25,0,None
machine_L,1522,39.1,217,27.150000000000034,37.35000000000002,0,None
machine_L,1493,37.5,219,27.150000000000034,37.25,0,None
machine_M,1704,29.4,221,27.05000000000001,37.150000000000034,0,None
machine_H,1408,42.5,0,27.05000000000001,37.150000000000034,0,None
machine_L,1518,41.8,5,27.05000000000001,37.25,0,None
machine_L,1742,25.9,7,27.150000000000034,37.25,0,None
machine_M,1500,43.0,9,27.25,37.35000000000002,0,None
machine_L,2424,14.5,12,27.25,37.35000000000002,0,None
machine_L,1818,25.1,14,27.25,37.35000000000002,0,None
machine_M,1545,35.6,16,27.25,37.450000000000045,0,None
machine_L,1429,46.9,19,27.25,37.450000000000045,0,None
machine_M,1448,44.9,21,27.25,37.450000000000045,0,None
machine_L,1384,48.7,24,27.25,37.450000000000045,0,None
machine_L,1578,32.8,26,27.25,37.35000000000002,0,None
machine_L,1695,26.7,28,27.350000000000023,37.35000000000002,0,None
machine_L,1543,36.2,30,27.350000000000023,37.450000000000045,0,None
machine_M,1540,33.4,32,27.25,37.35000000000002,0,None
machine_L,1808,25.8,35,27.05000000000001,37.25,0,None
machine_M,1293,49.7,37,27.150000000000034,37.25,0,None
machine_L,1202,59.5,40,27.05000000000001,37.150000000000034,0,None
machine_M,1704,29.2,42,27.05000000000001,37.150000000000034,0,None
machine_M,1478,38.1,45,27.05000000000001,37.150000000000034,0,None
machine_L,1514,38.7,48,27.05000000000001,37.150000000000034,0,None
machine_M,1350,48.8,50,26.950000000000045,37.150000000000034,0,None
machine_L,1475,54.2,53,26.950000000000045,37.05000000000001,0,None
machine_H,1714,28.7,55,26.850000000000023,36.950000000000045,0,None
machine_L,1465,40.9,60,26.850000000000023,36.950000000000045,0,None
machine_L,1288,69.6,62,26.75,37.05000000000001,1,PWF
machine_L,1675,29.7,64,26.850000000000023,37.05000000000001,0,None
machine_L,1486,36.4,66,26.850000000000023,37.05000000000001,0,None
machine_M,1443,58.7,68,26.850000000000023,37.05000000000001,0,None
machine_M,1345,57.1,71,26.950000000000045,37.150000000000034,0,None
machine_M,1202,61.7,74,27.05000000000001,37.25,0,None
machine_M,1480,37.1,77,26.950000000000045,37.25,0,None
machine_M,1530,35.7,80,27.05000000000001,37.25,0,None
machine_M,1983,20.8,83,27.05000000000001,37.450000000000045,0,None
machine_L,1433,53.8,86,27.150000000000034,37.450000000000045,0,None
machine_L,1806,24.4,88,27.150000000000034,37.450000000000045,0,None
machine_L,1416,46.7,90,27.05000000000001,37.35000000000002,0,None
machine_M,1556,38.1,92,26.950000000000045,37.25,0,None
machine_L,1627,29.2,95,26.950000000000045,37.35000000000002,0,None
machine_L,1809,24.3,97,26.950000000000045,37.450000000000045,0,None
machine_M,1329,57.4,99,26.950000000000045,37.35000000000002,0,None
machine_H,1881,21.9,102,26.850000000000023,37.25,0,None
machine_L,1500,39.8,107,26.950000000000045,37.35000000000002,0,None
machine_L,1532,36.0,109,26.950000000000045,37.35000000000002,0,None
machine_L,1492,50.9,111,26.950000000000045,37.35000000000002,0,None
machine_L,1431,42.3,113,27.05000000000001,37.450000000000045,0,None
machine_L,1554,39.4,115,26.950000000000045,37.25,0,None
machine_L,1494,44.2,117,26.950000000000045,37.35000000000002,0,None
machine_L,1374,45.4,119,26.950000000000045,37.450000000000045,0,None
machine_L,1394,44.3,121,26.950000000000045,37.35000000000002,0,None
machine_M,1790,25.7,123,26.850000000000023,37.35000000000002,0,None
machine_L,1356,45.8,126,26.950000000000045,37.35000000000002,0,None
machine_M,1385,52.1,128,26.850000000000023,37.25,0,None
machine_L,1333,49.1,131,26.850000000000023,37.25,0,None
machine_L,1505,44.9,133,26.850000000000023,37.25,0,None
machine_L,1606,33.5,135,26.850000000000023,37.35000000000002,0,None
machine_H,1558,36.7,137,26.850000000000023,37.35000000000002,0,None
machine_L,1412,52.4,142,26.850000000000023,37.35000000000002,0,None
machine_L,1408,38.4,144,26.75,37.25,0,None
machine_L,1268,53.3,146,26.75,37.150000000000034,0,None
machine_L,1470,50.0,148,26.75,37.25,0,None
machine_L,1497,47.0,150,26.75,37.25,0,None
machine_L,1638,29.1,152,26.75,37.150000000000034,0,None
machine_H,1535,43.9,154,26.75,37.150000000000034,0,None
machine_L,1654,32.7,159,26.650000000000034,37.05000000000001,0,None
machine_H,1411,49.7,161,26.650000000000034,37.05000000000001,0,None
machine_L,1911,23.5,166,26.650000000000034,37.05000000000001,0,None
machine_H,1573,33.3,168,26.650000000000034,37.05000000000001,0,None
machine_L,1479,46.3,173,26.75,37.05000000000001,0,None
machine_M,1820,26.6,175,26.75,37.25,0,None
machine_L,1419,45.7,178,26.75,37.25,0,None
machine_M,1335,52.9,180,26.75,37.35000000000002,0,None
machine_M,1576,39.4,183,26.75,37.35000000000002,0,None
machine_L,1517,42.2,186,26.850000000000023,37.35000000000002,0,None
machine_M,1576,34.3,188,26.75,37.25,0,None
machine_H,1537,36.6,191,26.650000000000034,37.05000000000001,0,None
machine_L,1524,34.2,196,26.650000000000034,37.150000000000034,0,None
machine_M,1805,23.7,198,26.650000000000034,37.150000000000034,0,None
machine_M,1367,53.3,201,26.75,37.25,0,None
machine_L,1694,30.3,204,26.650000000000034,37.25,0,None
machine_L,1328,49.9,206,26.75,37.25,0,None
machine_H,1549,42.8,208,26.75,37.35000000000002,0,None
machine_L,1539,32.8,213,26.75,37.35000000000002,0,None
machine_L,1496,38.8,215,26.650000000000034,37.35000000000002,0,None
machine_L,1579,36.4,0,26.650000000000034,37.25,0,None
machine_L,1386,46.6,2,26.55000000000001,37.150000000000034,0,None
machine_L,1505,37.7,4,26.55000000000001,37.150000000000034,0,None
machine_M,1661,34.5,6,26.55000000000001,37.150000000000034,0,None
machine_L,1468,48.0,9,26.450000000000045,37.05000000000001,0,None
machine_L,1384,49.8,11,26.450000000000045,36.950000000000045,0,None
machine_L,1381,60.5,13,26.450000000000045,37.05000000000001,0,None
machine_L,1469,47.0,15,26.450000000000045,37.05000000000001,0,None
machine_L,1627,36.6,17,26.450000000000045,37.05000000000001,0,None
machine_H,1462,40.4,19,26.55000000000001,37.150000000000034,0,None
machine_L,1633,36.5,24,26.55000000000001,37.05000000000001,0,None
machine_L,1469,39.5,26,26.55000000000001,37.05000000000001,0,None
machine_L,1458,43.4,28,26.55000000000001,37.05000000000001,0,None
machine_M,1440,42.8,30,26.55000000000001,37.05000000000001,0,None
machine_L,1687,30.4,33,26.650000000000034,37.150000000000034,0,None
machine_M,1429,47.7,35,26.55000000000001,37.150000000000034,0,None
machine_L,1588,34.1,38,26.450000000000045,37.05000000000001,0,None
machine_L,1333,51.2,40,26.450000000000045,37.05000000000001,0,None
machine_L,1487,42.9,42,26.450000000000045,36.950000000000045,0,None
machine_M,1659,31.5,44,26.350000000000023,36.950000000000045,0,None
machine_M,1512,43.2,47,26.25,36.85000000000002,0,None
machine_L,1585,35.2,50,26.350000000000023,36.950000000000045,0,None
machine_L,1502,38.5,52,26.350000000000023,36.85000000000002,0,None
machine_L,1594,35.1,54,26.350000000000023,36.85000000000002,0,None
machine_L,1412,48.9,56,26.350000000000023,36.85000000000002,0,None
machine_L,1402,51.7,58,26.350000000000023,36.75,0,None
machine_L,2057,20.4,60,26.450000000000045,36.950000000000045,0,None
machine_H,1531,36.8,62,26.450000000000045,36.950000000000045,0,None
machine_M,1359,61.1,67,26.350000000000023,36.950000000000045,0,None
machine_M,1620,30.0,70,26.450000000000045,37.05000000000001,0,None
machine_M,1646,29.6,73,26.450000000000045,36.950000000000045,0,None
machine_M,1455,46.1,76,26.450000000000045,36.950000000000045,0,None
machine_L,1512,44.0,79,26.450000000000045,37.05000000000001,0,None
machine_L,1473,42.7,81,26.450000000000045,37.05000000000001,0,None
machine_L,1553,38.0,83,26.450000000000045,36.950000000000045,0,None
machine_L,1379,50.4,85,26.350000000000023,36.85000000000002,0,None
machine_M,1567,40.6,87,26.25,36.75,0,None
machine_L,1481,43.1,90,26.350000000000023,36.85000000000002,0,None
machine_L,1349,52.7,92,26.350000000000023,36.85000000000002,0,None
machine_L,1388,52.4,94,26.350000000000023,36.85000000000002,0,None
machine_M,1357,48.7,96,26.450000000000045,36.950000000000045,0,None
machine_L,1743,24.8,99,26.450000000000045,37.05000000000001,0,None
machine_L,1495,43.1,101,26.55000000000001,37.150000000000034,0,None
machine_L,1698,28.3,103,26.650000000000034,37.25,0,None
machine_M,1410,44.5,105,26.55000000000001,37.25,0,None
machine_L,1614,36.2,108,26.55000000000001,37.25,0,None
machine_M,1375,53.9,110,26.650000000000034,37.35000000000002,0,None
machine_M,1574,31.8,113,26.650000000000034,37.450000000000045,0,None
machine_H,1423,44.6,116,26.650000000000034,37.450000000000045,0,None
machine_M,1694,31.3,121,26.650000000000034,37.450000000000045,0,None
machine_L,1707,32.5,124,26.650000000000034,37.450000000000045,0,None
machine_M,1490,41.2,126,26.55000000000001,37.35000000000002,0,None
machine_L,1675,31.3,129,26.55000000000001,37.450000000000045,0,None
machine_M,1492,39.3,131,26.55000000000001,37.35000000000002,0,None
machine_M,1594,35.4,134,26.55000000000001,37.35000000000002,0,None
machine_L,1479,38.0,137,26.55000000000001,37.450000000000045,0,None
machine_M,1572,38.0,139,26.55000000000001,37.450000000000045,0,None
machine_L,1616,35.1,142,26.55000000000001,37.450000000000045,0,None
machine_L,1737,26.1,144,26.55000000000001,37.450000000000045,0,None
machine_M,1498,37.8,146,26.55000000000001,37.55000000000001,0,None
machine_L,1642,35.1,149,26.450000000000045,37.450000000000045,0,None
machine_M,1633,34.2,151,26.450000000000045,37.450000000000045,0,None
machine_L,1409,51.9,154,26.650000000000034,37.650000000000034,0,None
machine_M,1463,43.5,156,26.650000000000034,37.650000000000034,0,None
machine_L,1376,48.6,159,26.650000000000034,37.650000000000034,0,None
machine_L,1553,32.2,161,26.650000000000034,37.650000000000034,0,None
machine_M,1530,35.2,163,26.650000000000034,37.650000000000034,0,None
machine_L,1545,40.7,166,26.650000000000034,37.75,0,None
machine_H,1427,47.2,168,26.650000000000034,37.75,0,None
machine_L,1292,51.1,173,26.75,37.75,0,None
machine_L,2084,17.6,175,26.650000000000034,37.75,0,None
machine_L,1747,27.6,177,26.75,37.85000000000002,0,None
machine_L,1425,47.8,179,26.850000000000023,37.950000000000045,0,None
machine_L,1637,33.6,181,26.850000000000023,37.85000000000002,0,None
machine_M,1616,35.2,183,26.950000000000045,37.950000000000045,0,None
machine_L,1619,33.4,186,26.950000000000045,37.950000000000045,0,None
machine_L,1489,39.1,188,26.950000000000045,38.05000000000001,0,None
machine_M,1452,42.4,190,26.950000000000045,38.05000000000001,0,None
machine_M,1495,41.0,193,26.950000000000045,38.150000000000034,0,None
machine_M,1427,39.7,196,27.05000000000001,38.25,0,None
machine_L,1572,36.2,199,26.950000000000045,38.25,0,None
machine_L,1547,40.0,201,26.950000000000045,38.150000000000034,0,None
machine_M,1342,48.5,203,26.950000000000045,38.25,0,None
machine_L,1351,44.1,206,26.850000000000023,38.05000000000001,0,None
machine_L,1407,47.3,208,26.850000000000023,38.150000000000034,0,None
machine_M,1575,29.8,210,26.950000000000045,38.25,0,None
machine_M,1791,24.1,213,26.850000000000023,38.25,0,None
machine_M,1692,29.0,216,26.850000000000023,38.25,1,TWF
machine_L,1634,31.9,0,26.850000000000023,38.25,0,None
machine_M,1864,23.3,2,26.850000000000023,38.25,0,None
machine_L,1590,33.6,5,26.850000000000023,38.25,0,None
machine_M,1384,46.1,7,26.850000000000023,38.25,0,None
machine_M,1352,61.8,10,26.850000000000023,38.25,0,None
machine_L,1484,43.1,13,26.950000000000045,38.25,0,None
machine_M,1913,21.9,15,26.950000000000045,38.25,0,None
machine_L,1508,38.2,18,26.850000000000023,38.25,0,None
machine_L,1504,40.7,20,26.75,38.150000000000034,0,None
machine_L,1487,41.2,22,26.850000000000023,38.25,0,None
machine_L,1727,30.0,24,26.650000000000034,38.150000000000034,0,None
machine_L,1647,27.5,26,26.75,38.150000000000034,0,None
machine_L,1493,41.4,28,26.850000000000023,38.150000000000034,0,None
machine_L,1655,29.6,30,26.850000000000023,38.25,0,None
machine_M,1337,54.8,32,26.75,38.25,0,None
machine_L,1601,36.9,35,26.850000000000023,38.35000000000002,0,None
machine_H,1589,37.9,37,26.950000000000045,38.450000000000045,0,None
machine_L,1286,55.1,42,27.05000000000001,38.55000000000001,0,None
machine_L,1553,41.3,44,27.05000000000001,38.55000000000001,0,None
machine_L,1379,51.0,46,27.05000000000001,38.650000000000034,0,None
machine_M,1677,30.8,48,27.150000000000034,38.75,0,None
machine_L,1488,38.4,51,27.150000000000034,38.650000000000034,0,None
machine_L,1418,45.9,53,27.150000000000034,38.650000000000034,0,None
machine_L,1451,41.0,55,27.150000000000034,38.650000000000034,0,None
machine_L,1508,43.1,57,27.150000000000034,38.650000000000034,0,None
machine_L,1579,33.6,59,27.150000000000034,38.55000000000001,0,None
machine_H,1432,47.7,61,27.150000000000034,38.55000000000001,0,None
machine_L,1446,47.3,66,27.05000000000001,38.450000000000045,0,None
machine_M,1597,39.5,68,27.05000000000001,38.55000000000001,0,None
machine_M,1397,50.2,71,27.05000000000001,38.55000000000001,0,None
machine_L,1530,36.6,74,26.950000000000045,38.450000000000045,0,None
machine_M,1433,51.4,76,26.950000000000045,38.450000000000045,0,None
machine_L,1591,32.0,79,26.850000000000023,38.35000000000002,0,None
machine_L,1445,41.6,81,26.850000000000023,38.35000000000002,0,None
machine_L,1749,28.3,83,26.850000000000023,38.35000000000002,0,None
machine_L,1703,30.4,85,26.850000000000023,38.150000000000034,0,None
machine_H,1518,46.9,87,26.950000000000045,38.25,0,None
machine_L,1535,42.3,92,26.950000000000045,38.150000000000034,0,None
machine_M,1390,52.1,94,26.950000000000045,38.25,0,None
machine_H,1801,23.6,97,27.150000000000034,38.450000000000045,0,None
machine_H,1463,41.6,102,27.150000000000034,38.450000000000045,0,None
machine_L,1560,37.7,107,27.150000000000034,38.450000000000045,0,None
machine_L,1607,33.5,109,27.150000000000034,38.450000000000045,0,None
machine_L,1332,54.6,111,27.25,38.450000000000045,0,None
machine_L,1365,53.3,113,27.150000000000034,38.55000000000001,0,None
machine_M,1617,32.5,115,27.150000000000034,38.450000000000045,0,None
machine_M,1304,62.8,118,27.150000000000034,38.450000000000045,0,None
machine_L,1989,22.3,121,27.150000000000034,38.55000000000001,0,None
machine_H,1339,53.4,123,27.150000000000034,38.450000000000045,0,None
machine_L,1492,41.8,128,27.05000000000001,38.35000000000002,0,None
machine_M,1518,40.2,130,26.950000000000045,38.150000000000034,0,None
machine_L,1479,39.5,133,26.950000000000045,38.150000000000034,0,None
machine_M,1523,34.1,135,26.950000000000045,38.150000000000034,0,None
machine_M,1570,35.3,138,27.05000000000001,38.25,0,None
machine_H,1506,36.1,141,27.05000000000001,38.25,0,None
machine_M,1510,47.5,146,27.05000000000001,38.450000000000045,0,None
machine_L,1671,28.8,149,27.05000000000001,38.450000000000045,0,None
machine_M,1312,53.4,151,27.150000000000034,38.450000000000045,0,None
machine_L,1595,38.8,154,27.150000000000034,38.450000000000045,0,None
machine_L,1635,31.8,156,27.150000000000034,38.55000000000001,0,None
machine_L,1707,33.6,158,27.150000000000034,38.55000000000001,0,None
machine_L,1545,43.5,160,27.150000000000034,38.55000000000001,0,None
machine_M,1751,28.0,162,27.05000000000001,38.450000000000045,0,None
machine_M,1707,30.0,165,27.25,38.650000000000034,0,None
machine_L,1320,57.9,168,27.25,38.650000000000034,0,None
machine_M,1319,51.4,170,27.150000000000034,38.55000000000001,0,None
machine_L,1448,54.2,173,27.05000000000001,38.55000000000001,0,None
machine_L,1436,48.2,175,27.05000000000001,38.650000000000034,0,None
machine_L,1609,34.0,177,27.150000000000034,38.75,0,None
machine_L,1464,44.5,179,27.05000000000001,38.650000000000034,0,None
machine_M,1483,45.1,181,27.150000000000034,38.650000000000034,0,None
machine_M,1748,28.5,184,27.05000000000001,38.650000000000034,0,None
machine_L,1746,26.3,187,27.150000000000034,38.650000000000034,0,None
machine_L,1410,51.4,189,27.05000000000001,38.650000000000034,0,None
machine_L,1640,30.8,191,27.05000000000001,38.55000000000001,0,None
machine_H,1655,29.9,193,27.150000000000034,38.55000000000001,0,None
machine_M,1646,28.9,198,27.150000000000034,38.55000000000001,0,None
machine_L,1589,42.0,201,27.25,38.650000000000034,0,None
machine_L,1546,39.4,203,27.350000000000023,38.75,0,None
machine_L,1511,41.8,205,27.350000000000023,38.75,0,None
machine_L,1750,28.3,207,27.350000000000023,38.75,0,None
machine_M,1730,27.5,209,27.350000000000023,38.75,0,None
machine_L,1372,60.1,212,27.450000000000045,38.75,1,OSF
machine_L,1524,38.9,214,27.350000000000023,38.650000000000034,1,TWF
machine_L,1601,36.1,0,27.25,38.650000000000034,0,None
machine_M,1636,34.4,2,27.350000000000023,38.650000000000034,0,None
machine_L,2261,14.9,5,27.25,38.650000000000034,0,None
machine_L,1636,32.3,7,27.25,38.650000000000034,0,None
machine_M,1335,58.3,9,27.25,38.75,0,None
machine_M,1236,57.5,12,27.150000000000034,38.55000000000001,0,None
machine_L,1445,47.3,15,27.150000000000034,38.55000000000001,0,None
machine_L,1500,40.8,17,27.05000000000001,38.35000000000002,0,None
machine_L,1999,21.0,19,27.05000000000001,38.450000000000045,0,None
machine_L,1529,35.5,21,27.05000000000001,38.450000000000045,0,None
machine_M,1467,40.7,23,27.05000000000001,38.450000000000045,0,None
machine_L,1334,54.0,26,26.950000000000045,38.35000000000002,0,None
machine_M,1343,46.2,28,26.950000000000045,38.35000000000002,0,None
machine_L,1639,31.1,31,27.05000000000001,38.35000000000002,0,None
machine_H,1383,49.1,33,26.950000000000045,38.35000000000002,0,None
machine_L,1660,31.4,38,26.950000000000045,38.25,0,None
machine_L,1470,45.2,40,26.950000000000045,38.150000000000034,0,None
machine_M,1748,26.6,42,26.950000000000045,38.150000000000034,0,None
machine_L,1467,35.7,45,26.950000000000045,38.25,0,None
machine_M,1617,39.3,47,26.950000000000045,38.25,0,None
machine_H,1377,56.7,50,26.950000000000045,38.25,0,None
machine_M,1629,32.1,55,26.850000000000023,38.150000000000034,0,None
machine_L,1504,37.9,58,26.850000000000023,38.05000000000001,0,None
machine_L,1418,47.3,60,26.850000000000023,38.05000000000001,0,None
machine_L,1629,31.7,62,26.850000000000023,38.05000000000001,0,None
machine_L,2579,12.5,64,26.950000000000045,38.150000000000034,1,PWF
machine_L,1305,64.7,66,26.950000000000045,38.150000000000034,0,None
machine_M,1450,38.5,68,27.05000000000001,38.25,0,None
machine_L,1487,36.9,71,27.05000000000001,38.150000000000034,0,None
machine_M,1587,31.2,73,27.05000000000001,38.150000000000034,0,None
machine_M,1528,40.9,76,27.150000000000034,38.35000000000002,0,None
machine_M,1401,49.9,79,27.25,38.450000000000045,0,None
machine_L,1446,45.0,82,27.150000000000034,38.35000000000002,0,None
machine_L,1425,44.2,84,27.05000000000001,38.25,0,None
machine_L,1891,22.6,86,27.05000000000001,38.25,0,None
machine_H,1454,42.8,88,27.05000000000001,38.35000000000002,0,None
machine_L,1430,40.9,93,26.950000000000045,38.25,0,None
machine_L,1495,43.6,95,27.05000000000001,38.25,0,None
machine_L,1544,41.6,97,27.150000000000034,38.25,0,None
machine_M,1554,34.3,99,27.150000000000034,38.25,0,None
machine_M,1491,37.3,102,27.05000000000001,38.150000000000034,0,None
machine_L,1525,40.7,105,27.150000000000034,38.150000000000034,0,None
machine_L,1505,39.6,107,27.150000000000034,38.150000000000034,0,None
machine_M,1371,50.2,109,27.150000000000034,38.25,0,None
machine_L,1332,60.5,112,27.150000000000034,38.150000000000034,0,None
machine_L,1471,37.0,114,27.150000000000034,38.25,0,None
machine_M,1750,27.3,116,27.25,38.35000000000002,0,None
machine_M,1386,48.1,119,27.150000000000034,38.25,0,None
machine_M,1355,56.2,122,27.25,38.25,0,None
machine_M,1377,53.8,125,27.150000000000034,38.150000000000034,0,None
machine_L,1388,49.4,128,27.150000000000034,37.950000000000045,0,None
machine_M,1350,58.7,130,27.150000000000034,37.950000000000045,0,None
machine_M,1831,23.4,133,27.25,38.05000000000001,0,None
machine_M,1381,65.2,136,27.150000000000034,38.05000000000001,1,PWF
machine_M,1783,25.6,139,27.150000000000034,38.05000000000001,0,None
machine_L,1613,34.7,142,27.150000000000034,37.85000000000002,0,None
machine_M,2370,14.7,144,27.05000000000001,37.85000000000002,0,None
machine_L,1627,33.7,147,27.05000000000001,37.85000000000002,0,None
machine_L,1255,71.8,149,27.05000000000001,37.85000000000002,1,PWF
machine_H,1777,27.5,151,27.05000000000001,37.85000000000002,0,None
machine_L,1606,30.9,156,27.150000000000034,37.950000000000045,0,None
machine_L,1676,28.6,158,27.150000000000034,37.950000000000045,0,None
machine_L,1605,37.1,160,27.150000000000034,37.950000000000045,0,None
machine_L,1487,37.4,162,27.25,37.950000000000045,0,None
machine_L,1471,46.5,164,27.25,38.05000000000001,0,None
machine_M,1477,44.2,166,27.150000000000034,37.950000000000045,0,None
machine_L,1530,32.0,169,27.25,38.05000000000001,0,None
machine_L,1673,28.9,171,27.25,38.05000000000001,0,None
machine_L,1436,56.8,173,27.25,38.05000000000001,0,None
machine_L,1495,51.2,175,27.25,38.150000000000034,0,None
machine_M,1366,56.1,177,27.25,38.05000000000001,0,None
machine_H,1489,45.3,180,27.25,38.05000000000001,0,None
machine_L,1480,46.6,185,27.150000000000034,37.950000000000045,0,None
machine_L,1472,37.3,187,27.25,38.05000000000001,0,None
machine_L,1397,50.8,189,27.25,37.950000000000045,0,None
machine_L,1589,35.5,191,27.25,37.950000000000045,0,None
machine_L,1405,54.1,193,27.25,37.950000000000045,0,None
machine_L,2013,20.1,195,27.25,37.950000000000045,0,None
machine_L,1802,26.0,197,27.25,37.85000000000002,0,None
machine_M,1433,46.1,199,27.25,37.85000000000002,0,None
machine_M,1296,61.3,202,27.350000000000023,37.950000000000045,1,OSF
machine_M,1551,36.6,205,27.350000000000023,38.05000000000001,0,None
machine_L,1270,67.5,208,27.350000000000023,38.05000000000001,1,OSF
machine_L,1531,38.5,0,27.450000000000045,38.150000000000034,0,None
machine_H,1397,45.2,2,27.350000000000023,38.05000000000001,0,None
machine_L,1547,37.2,7,27.350000000000023,37.950000000000045,0,None
machine_L,2074,18.9,9,27.350000000000023,37.85000000000002,0,None
machine_L,1491,42.6,11,27.350000000000023,37.950000000000045,0,None
machine_L,1759,28.3,13,27.350000000000023,37.85000000000002,0,None
machine_M,1595,35.4,15,27.25,37.85000000000002,0,None
machine_L,1351,62.0,18,27.25,38.05000000000001,0,None
machine_L,1705,28.7,20,27.25,38.05000000000001,0,None
machine_L,1406,43.6,22,27.25,38.05000000000001,0,None
machine_L,1639,34.6,24,27.25,38.150000000000034,0,None
machine_H,2026,20.3,26,27.25,38.150000000000034,0,None
machine_M,1350,56.5,31,27.25,38.150000000000034,0,None
machine_M,1468,41.1,34,27.350000000000023,38.150000000000034,0,None
machine_L,1642,27.1,37,27.350000000000023,38.25,0,None
machine_L,1490,41.8,39,27.350000000000023,38.150000000000034,0,None
machine_M,1507,43.4,41,27.350000000000023,38.150000000000034,0,None
machine_L,1611,32.7,44,27.350000000000023,38.25,0,None
machine_M,1743,27.6,46,27.350000000000023,38.25,0,None
machine_L,1475,46.3,49,27.350000000000023,38.150000000000034,0,None
machine_L,1432,47.5,51,27.350000000000023,38.25,0,None
machine_L,1442,47.0,53,27.350000000000023,38.25,0,None
machine_M,1468,40.4,55,27.450000000000045,38.25,0,None
machine_L,1556,45.3,58,27.350000000000023,38.25,0,None
machine_M,1312,51.4,60,27.350000000000023,38.25,0,None
machine_L,1459,47.0,63,27.450000000000045,38.35000000000002,0,None
machine_L,1651,36.9,65,27.350000000000023,38.35000000000002,0,None
machine_L,1490,38.4,67,27.350000000000023,38.35000000000002,0,None
machine_M,1473,31.5,69,27.450000000000045,38.450000000000045,0,None
machine_L,1734,29.9,72,27.450000000000045,38.55000000000001,0,None
machine_L,1507,45.5,74,27.450000000000045,38.55000000000001,0,None
machine_L,1556,34.9,76,27.450000000000045,38.55000000000001,0,None
machine_H,1351,53.5,78,27.350000000000023,38.450000000000045,0,None
machine_L,1445,44.8,83,27.350000000000023,38.55000000000001,0,None
machine_L,1619,32.7,85,27.350000000000023,38.55000000000001,0,None
machine_M,1269,64.0,87,27.350000000000023,38.55000000000001,0,None
machine_L,1534,37.7,90,27.350000000000023,38.450000000000045,0,None
machine_L,1444,49.3,92,27.350000000000023,38.450000000000045,0,None
machine_L,1744,26.8,94,27.350000000000023,38.450000000000045,0,None
machine_L,1441,44.6,96,27.25,38.35000000000002,0,None
machine_M,1506,40.7,98,27.150000000000034,38.150000000000034,0,None
